time_s,num_vehicles,mean_speed_mps,active_dags,server_100_queue,server_100_latency_ms,server_101_queue,server_101_latency_ms,cum_dispatched,cum_completed
188,75,10.4086,1,0,19.3835,0,18.9739,957,957
188.1,75,10.3983,0,0,19.3767,0,18.9821,958,958
188.2,75,10.3853,0,0,19.3699,0,18.9903,958,958
188.3,75,10.3761,0,0,19.3629,0,18.9985,958,958
188.4,75,10.3745,0,0,19.356,0,19.007,958,958
188.5,75,10.3762,0,0,19.3491,0,19.0156,958,958
188.6,75,10.3852,0,0,19.3422,0,19.0242,958,958
188.7,75,10.3711,0,0,19.3353,0,19.0331,958,958
188.8,75,10.3589,0,0,19.3283,0,19.0418,958,958
188.9,75,10.3493,0,0,19.3212,0,19.0507,958,958
189,76,10.3669,1,0,19.1887,0,19.105,959,959
189.1,76,10.3546,2,0,19.1823,0,19.1134,961,961
189.2,76,10.3465,1,0,19.1757,0,19.1218,963,963
189.3,76,10.344,1,0,19.1689,0,19.1304,964,964
189.4,76,10.3416,1,0,19.1621,0,19.1391,965,965
189.5,76,10.3328,0,0,19.1553,0,19.1479,966,966
189.6,76,10.3227,1,0,19.1484,0,19.1568,967,967
189.7,76,10.3142,2,0,19.1421,0,19.1638,969,969
189.8,76,10.2981,1,0,19.1353,0,19.1728,971,971
189.9,76,10.2994,0,0,19.1285,0,19.1818,972,972
190,77,10.3411,0,0,19.1801,0,19.0551,972,972
190.1,77,10.3579,1,0,19.1744,0,19.0636,973,973
190.2,77,10.3782,1,0,19.1694,0,19.0701,974,974
190.3,77,10.4072,1,0,19.164,0,19.0787,975,975
190.4,77,10.4432,1,0,19.1589,0,19.0874,977,977
190.5,77,10.4441,1,0,19.1541,0,19.0961,978,978
190.6,77,10.455,1,1,19.1494,0,19.1049,980,979
190.7,77,10.4592,1,0,19.145,0,19.1138,981,981
190.8,77,10.4673,1,0,19.1407,0,19.1226,983,983
190.9,77,10.4752,0,0,19.1379,0,19.1301,984,984
191,76,10.4383,1,0,18.9734,0,19.2767,985,985
191.1,76,10.4575,1,0,18.97,1,19.2853,987,986
191.2,76,10.4821,1,0,18.9667,0,19.294,987,987
191.3,76,10.4987,1,0,18.9635,1,19.3027,989,988
191.4,76,10.5236,0,0,18.9603,0,19.3113,989,989
191.5,76,10.5454,0,0,18.9572,0,19.3199,989,989
191.6,76,10.5809,1,0,18.9543,0,19.3288,990,990
191.7,76,10.6118,1,1,18.9514,0,19.3377,992,991
191.8,76,10.6471,1,2,18.9482,0,19.3468,994,992
191.9,76,10.6713,1,1,18.9452,0,19.3559,994,993
192,77,10.7433,1,0,18.9372,0,19.341,994,994
192.1,77,10.7604,0,0,18.9352,0,19.3501,995,995
192.2,77,10.7824,0,0,18.9332,0,19.359,995,995
192.3,77,10.8092,0,0,18.9314,0,19.3682,995,995
192.4,77,10.8409,0,0,18.9294,0,19.3776,995,995
192.5,77,10.8683,0,0,18.9276,0,19.3872,995,995
192.6,77,10.8911,0,0,18.9259,0,19.3968,995,995
192.7,77,10.9259,0,0,18.9242,0,19.4063,995,995
192.8,77,10.9335,0,0,18.9225,0,19.416,995,995
192.9,77,10.9527,0,0,18.9209,0,19.4258,995,995
193,77,10.9833,0,0,19.0466,0,19.3079,995,995
193.1,77,10.9901,0,0,19.0455,0,19.3173,995,995
193.2,78,11.0043,0,0,18.9092,0,19.3844,995,995
193.3,78,11.0121,0,0,18.9078,0,19.3942,995,995
193.4,78,11.0207,1,0,18.9066,0,19.4042,996,996
193.5,78,11.032,1,0,18.9055,1,19.4144,998,997
193.6,78,11.0431,1,0,18.9045,1,19.4247,999,998
193.7,77,11.0125,0,0,18.7488,0,19.5765,999,999
193.8,77,11.0173,0,0,18.7475,0,19.5864,999,999
193.9,77,11.0149,0,0,18.7464,0,19.5965,999,999
194,78,11.0647,0,0,18.9113,0,19.4636,999,999
194.1,78,11.066,0,0,18.9112,0,19.473,999,999
194.2,78,11.0883,0,0,18.9111,0,19.4826,999,999
194.3,78,11.0982,0,0,18.9113,0,19.4924,999,999
194.4,78,11.1083,0,0,18.9116,0,19.5022,999,999
194.5,78,11.1232,0,0,18.9122,0,19.5122,999,999
194.6,78,11.1251,0,0,18.9129,0,19.5224,999,999
194.7,78,11.1291,0,0,18.9137,0,19.5326,999,999
194.8,78,11.1359,0,0,18.9147,0,19.543,999,999
194.9,78,11.1427,0,0,18.9158,0,19.5536,999,999
195,78,11.1437,1,0,18.917,0,19.5643,1000,1000
195.1,78,11.1495,1,0,18.9184,0,19.575,1001,1001
195.2,78,11.1371,1,0,18.9198,0,19.5858,1002,1002
195.3,78,11.1362,1,0,18.9213,1,19.5966,1004,1003
195.4,78,11.1558,2,0,18.9233,1,19.6055,1006,1005
195.5,78,11.1647,1,1,18.925,0,19.6163,1008,1007
195.6,79,11.1535,1,0,19.0737,0,19.4861,1008,1008
195.7,79,11.1434,1,0,19.0751,0,19.4964,1009,1009
195.8,77,11.0451,0,0,18.8107,0,19.5458,1010,1010
195.9,77,11.0364,0,0,18.8118,0,19.5556,1010,1010
196,78,11.0693,0,0,18.6807,0,19.6196,1010,1010
196.1,78,11.0663,1,0,18.6816,0,19.6294,1011,1011
196.2,78,11.0522,1,0,18.6827,0,19.6392,1012,1012
196.3,78,11.0412,1,0,18.6838,0,19.649,1013,1013
196.4,78,11.0269,1,1,18.685,0,19.6588,1015,1014
196.5,78,11.0256,2,1,18.6865,0,19.6682,1017,1016
196.6,78,11.0328,1,0,18.6881,1,19.6776,1019,1018
196.7,78,11.0357,1,0,18.69,1,19.687,1020,1019
196.8,78,11.0452,0,0,18.6919,0,19.6962,1020,1020
196.9,78,11.0407,0,0,18.6939,0,19.7054,1020,1020
197,76,10.9812,0,0,18.6708,0,19.7111,1020,1020
197.1,76,10.9625,0,0,18.6715,0,19.7193,1020,1020
197.2,76,10.949,0,0,18.6709,0,19.7286,1020,1020
197.3,76,10.9338,0,0,18.6718,0,19.7364,1020,1020
197.4,76,10.9078,0,0,18.6728,0,19.7443,1020,1020
197.5,76,10.8783,0,0,18.6738,0,19.752,1020,1020
197.6,75,10.847,0,0,18.6914,0,19.7785,1020,1020
197.7,75,10.8549,0,0,18.6923,0,19.7874,1020,1020
197.8,75,10.86,0,0,18.6931,0,19.7963,1020,1020
197.9,75,10.8477,0,0,18.6941,0,19.8052,1020,1020
198,76,10.8727,0,0,18.6841,0,19.7793,1020,1020
198.1,76,10.877,0,0,18.6854,0,19.7875,1020,1020
198.2,76,10.8725,0,0,18.6869,0,19.7956,1020,1020
198.3,75,10.8033,1,0,18.8219,0,19.5749,1021,1021
198.4,75,10.812,1,0,18.8229,0,19.5823,1022,1022
198.5,75,10.8295,0,0,18.8239,0,19.5898,1023,1023
198.6,74,10.8175,0,0,18.8313,0,19.4888,1023,1023
198.7,74,10.8414,0,0,18.8334,0,19.4963,1023,1023
198.8,74,10.8676,0,0,18.8352,0,19.5037,1023,1023
198.9,74,10.8773,1,0,18.8372,0,19.511,1024,1024
199,75,10.8951,1,0,18.8927,0,19.3844,1025,1025
199.1,75,10.9182,0,0,18.8943,0,19.3922,1026,1026
199.2,75,10.9292,0,0,18.8959,0,19.3998,1026,1026
199.3,75,10.9363,0,0,18.8974,0,19.4071,1026,1026
199.4,75,10.9416,0,0,18.8989,0,19.4142,1026,1026
199.5,75,10.9582,0,0,18.9004,0,19.4212,1026,1026
199.6,75,10.9729,0,0,18.9019,0,19.4282,1026,1026
199.7,75,10.9698,0,0,18.9033,0,19.4351,1026,1026
199.8,75,10.969,0,0,18.9045,0,19.4417,1026,1026
199.9,75,10.9888,1,0,18.9057,0,19.4484,1027,1027
