time_s,num_vehicles,mean_speed_mps,active_dags,server_100_queue,server_100_latency_ms,server_101_queue,server_101_latency_ms,cum_dispatched,cum_completed
12.4,13,12.7884,2,0,25.8879,1,26.9936,62,61
12.5,13,12.7409,2,1,7.08737,1,33.9082,65,63
12.6,13,12.7289,1,0,7.08737,0,33.9082,65,65
12.7,13,12.6977,2,1,6.76405,0,33.9524,67,66
12.8,13,12.6406,2,1,7.1036,0,33.7748,68,67
12.9,13,12.6237,2,2,6.77014,0,34.0248,70,68
13,14,12.6691,2,2,7.11958,0,33.6859,71,69
13.1,14,12.6668,1,1,7.11958,0,33.6859,71,70
13.2,14,12.6668,2,0,32.0989,0,8.08984,72,72
13.3,14,12.6154,1,0,32.139,1,8.05026,75,74
13.4,14,12.5657,1,0,32.1793,1,8.01115,76,75
13.5,14,12.4984,1,0,32.1793,0,8.01115,76,76
13.6,14,12.4009,0,0,32.2599,0,7.93514,77,77
13.7,14,12.3137,0,0,32.2599,0,7.93514,77,77
13.8,14,12.2322,0,0,32.2599,0,7.93514,77,77
13.9,14,12.1535,0,0,32.2599,0,7.93514,77,77
14,14,12.0431,0,0,32.2599,0,7.93514,77,77
14.1,14,11.9512,0,0,32.2599,0,7.93514,77,77
14.2,14,11.8526,0,0,32.2599,0,7.93514,77,77
14.3,14,11.7853,1,0,7.76077,0,29.7953,78,78
14.4,14,11.6799,1,0,7.71746,0,29.7305,79,79
14.5,14,11.5846,1,0,7.67475,0,29.6656,80,80
14.6,14,11.5684,1,0,7.633,0,29.601,81,81
14.7,14,11.5234,0,0,7.59202,0,29.5366,82,82
14.8,14,11.3904,0,0,7.59202,0,29.5366,82,82
14.9,14,11.2731,0,0,7.59202,0,29.5366,82,82
15,15,11.187,0,0,7.59202,0,29.5366,82,82
15.1,15,11.1579,1,0,7.43589,0,29.2792,83,83
15.2,15,11.1174,1,0,7.39872,0,29.2146,84,84
15.3,15,11.0517,1,0,7.36263,0,29.1505,85,85
15.4,15,11.053,0,0,7.32726,0,29.0862,86,86
15.5,15,11.0746,0,0,7.32726,0,29.0862,86,86
15.6,15,11.0932,0,0,7.32726,0,29.0862,86,86
15.7,15,11.1051,1,0,7.1323,0,35.0682,87,87
15.8,15,11.1129,1,2,7.15406,0,35.1063,90,88
15.9,15,11.1359,2,3,6.83759,0,34.3778,92,89
16,16,11.2126,2,2,6.83759,0,34.3778,92,90
16.1,16,11.2244,1,1,6.83759,0,34.3778,92,91
16.2,16,11.2075,1,0,6.83759,0,34.3778,92,92
16.3,16,11.2378,1,0,6.88877,0,34.5405,93,93
16.4,16,11.2135,1,1,6.90342,0,34.5812,95,94
16.5,16,11.2011,1,1,6.91882,0,34.6219,96,95
16.6,16,11.2464,2,0,27.2383,0,17.7714,97,97
16.7,16,11.2703,1,0,27.192,0,17.7656,99,99
16.8,16,11.3274,1,0,27.1455,0,17.7582,100,100
16.9,16,11.3837,1,0,27.0991,0,17.7509,101,101
17,17,11.5317,1,0,27.0524,0,17.7438,102,102
17.1,17,11.4985,0,0,27.0062,0,17.7368,103,103
17.2,17,11.4932,0,0,27.0062,0,17.7368,103,103
17.3,17,11.5097,0,0,27.0062,0,17.7368,103,103
17.4,17,11.5259,0,0,27.0062,0,17.7368,103,103
17.5,18,11.4433,0,0,27.0062,0,17.7368,103,103
17.6,18,11.4717,0,0,27.0062,0,17.7368,103,103
17.7,18,11.4939,0,0,27.0062,0,17.7368,103,103
17.8,18,11.509,1,0,25.1368,0,26.9005,104,104
17.9,18,11.5348,1,0,25.0741,0,26.8938,105,105
18,19,11.6436,1,0,25.0116,0,26.8873,107,107
18.1,19,11.6662,0,0,24.9487,0,26.8809,108,108
18.2,19,11.7018,0,0,24.9487,0,26.8809,108,108
18.3,19,11.7136,0,0,24.9487,0,26.8809,108,108
18.4,19,11.7284,0,0,24.9487,0,26.8809,108,108
18.5,19,11.7599,0,0,24.9487,0,26.8809,108,108
18.6,19,11.8047,0,0,24.9487,0,26.8809,108,108
18.7,19,11.8438,0,0,24.9487,0,26.8809,108,108
18.8,19,11.8772,1,0,24.5104,0,26.8408,109,109
18.9,19,11.9136,1,0,24.4481,0,26.8357,110,110
19,20,12.0877,1,0,24.3853,0,26.8308,111,111
19.1,20,12.1504,0,0,24.3225,0,26.826,112,112
19.2,20,12.2347,0,0,24.3225,0,26.826,112,112
19.3,20,12.3146,0,0,24.3225,0,26.826,112,112
19.4,20,12.3772,0,0,24.3225,0,26.826,112,112
19.5,20,12.4272,0,0,24.3225,0,26.826,112,112
19.6,20,12.4781,0,0,24.3225,0,26.826,112,112
19.7,20,12.5152,1,0,25.5062,0,17.3727,113,113
19.8,20,12.5496,1,0,25.4377,0,17.3592,114,114
19.9,20,12.5613,1,0,25.3692,0,17.3461,115,115
20,21,12.6144,0,0,25.3007,0,17.3333,116,116
20.1,21,12.6002,0,0,25.3007,0,17.3333,116,116
20.2,21,12.5704,0,0,25.3007,0,17.3333,116,116
20.3,21,12.545,0,0,25.3007,0,17.3333,116,116
20.4,21,12.5091,1,0,24.0352,0,16.9895,117,117
20.5,21,12.4666,1,0,23.9639,0,16.9826,118,118
20.6,21,12.4401,1,0,23.8923,1,16.9761,120,119
20.7,21,12.3839,1,0,23.8211,2,16.9699,122,120
20.8,21,12.3403,1,0,23.8211,1,16.9699,122,121
20.9,21,12.3094,0,0,23.8211,0,16.9699,122,122
21,22,11.9669,0,0,23.8211,0,16.9699,122,122
21.1,22,11.951,0,0,23.8211,0,16.9699,122,122
21.2,22,11.9327,1,0,15.9093,0,18.6212,123,123
21.3,22,11.9671,1,0,15.976,0,18.5914,125,125
21.4,22,11.9911,1,0,16.0421,0,18.562,126,126
21.5,22,12.0293,0,0,16.1086,0,18.5329,128,128
21.6,22,12.0614,0,0,16.1086,0,18.5329,128,128
21.7,22,12.1192,0,0,16.1086,0,18.5329,128,128
21.8,22,12.1398,0,0,16.1086,0,18.5329,128,128
21.9,22,12.1402,1,0,24.0048,0,17.1493,129,129
22,23,12.2075,1,0,23.9364,1,17.1428,131,130
22.1,23,12.2147,1,0,23.8682,2,17.1366,133,131
22.2,23,12.227,1,0,23.8682,1,17.1366,133,132
22.3,23,12.2193,1,0,23.7322,1,17.1252,134,133
22.4,23,12.2435,0,0,23.7322,0,17.1252,134,134
22.5,23,12.2555,0,0,23.7322,0,17.1252,134,134
22.6,23,12.2643,0,0,23.7322,0,17.1252,134,134
22.7,23,12.2677,0,0,23.7322,0,17.1252,134,134
22.8,23,12.2903,0,0,23.7322,0,17.1252,134,134
22.9,23,12.2948,1,0,23.3487,0,16.9381,135,135
23,24,12.3025,1,0,23.282,0,16.9349,136,136
23.1,24,12.3033,1,0,23.2157,0,16.932,137,137
23.2,24,12.3185,1,0,23.1489,1,16.9294,139,138
23.3,24,12.3239,0,0,23.1489,0,16.9294,139,139
23.4,24,12.3165,0,0,23.1489,0,16.9294,139,139
23.5,24,12.2878,0,0,23.1489,0,16.9294,139,139
23.6,24,12.3238,0,0,23.1489,0,16.9294,139,139
23.7,24,12.3055,0,0,23.1489,0,16.9294,139,139
23.8,24,12.2902,0,0,23.1489,0,16.9294,139,139
23.9,24,12.2485,0,0,23.1489,0,16.9294,139,139
24,25,12.1844,0,0,23.1489,0,16.9294,139,139
24.1,25,12.1402,0,0,23.1489,0,16.9294,139,139
24.2,25,12.112,0,0,23.1489,0,16.9294,139,139
24.3,24,11.9183,0,0,23.1489,0,16.9294,139,139
24.4,24,11.8903,0,0,23.1489,0,16.9294,139,139
24.5,24,11.9139,0,0,23.1489,0,16.9294,139,139
24.6,24,11.9185,0,0,23.1489,0,16.9294,139,139
24.7,24,11.9221,0,0,23.1489,0,16.9294,139,139
24.8,24,11.9336,0,0,23.1489,0,16.9294,139,139
24.9,24,11.9689,1,0,7.45334,0,28.568,140,140
25,25,11.9865,1,0,7.42746,0,28.5082,141,141
25.1,25,11.9842,1,0,7.4025,0,28.4487,142,142
25.2,25,12.005,2,0,17.6286,0,18.6395,144,144
25.3,25,12.0235,1,0,17.6128,1,18.6973,147,146
25.4,25,12.0256,1,0,17.5973,1,18.7549,149,148
25.5,25,12.0159,0,0,17.582,0,18.8127,150,150
25.6,25,12.0283,0,0,17.582,0,18.8127,150,150
25.7,25,12.0306,0,0,17.582,0,18.8127,150,150
25.8,25,12.0465,1,0,18.27,0,27.1553,151,151
25.9,25,12.0785,1,1,18.2339,0,27.162,153,152
26,26,12.1265,1,1,18.1989,0,27.1634,154,153
26.1,26,12.1531,0,0,18.1989,0,27.1634,154,154
26.2,26,12.1632,0,0,18.1989,0,27.1634,154,154
26.3,26,12.2012,0,0,18.1989,0,27.1634,154,154
26.4,26,12.2194,1,0,19.8298,0,17.0534,155,155
26.5,26,12.2568,1,0,19.7599,0,17.0679,156,156
26.6,26,12.2643,0,0,19.6897,0,17.0829,157,157
26.7,26,12.2771,0,0,19.6897,0,17.0829,157,157
26.8,26,12.3057,0,0,19.6897,0,17.0829,157,157
26.9,26,12.3408,0,0,19.6897,0,17.0829,157,157
27,27,12.3531,0,0,19.6897,0,17.0829,157,157
27.1,27,12.3559,0,0,19.6897,0,17.0829,157,157
27.2,27,12.3606,0,0,19.6897,0,17.0829,157,157
27.3,27,12.371,1,0,8.23942,0,36.5064,158,158
27.4,27,12.3757,1,0,8.214,0,36.4789,159,159
27.5,27,12.3914,1,0,8.18813,0,36.4508,160,160
27.6,27,12.4109,0,0,8.16167,0,36.422,161,161
27.7,27,12.4139,1,0,8.13486,0,36.3925,162,162
27.8,27,12.4211,1,1,8.10774,0,36.3626,164,163
27.9,27,12.4388,1,2,8.08035,0,36.3322,166,164
28,28,12.4835,1,1,8.08035,0,36.3322,166,165
28.1,28,12.5131,0,0,8.08035,0,36.3322,166,166
28.2,28,12.5005,0,0,8.08035,0,36.3322,166,166
28.3,28,12.5057,0,0,8.08035,0,36.3322,166,166
28.4,28,12.4794,0,0,8.08035,0,36.3322,166,166
28.5,28,12.4667,0,0,8.08035,0,36.3322,166,166
28.6,28,12.4486,0,0,8.08035,0,36.3322,166,166
28.7,28,12.4115,1,0,16.3332,0,18.3135,167,167
28.8,28,12.3973,1,0,16.2855,0,18.3342,168,168
28.9,28,12.3706,1,0,16.2369,0,18.3554,170,170
29,29,12.3412,0,0,16.1873,0,18.3772,172,172
29.1,29,12.2979,0,0,16.1873,0,18.3772,172,172
29.2,29,12.246,0,0,16.1873,0,18.3772,172,172
29.3,29,12.2006,0,0,16.1873,0,18.3772,172,172
29.4,29,12.1325,0,0,16.1873,0,18.3772,172,172
29.5,29,12.0806,0,0,16.1873,0,18.3772,172,172
29.6,29,12.0453,0,0,16.1873,0,18.3772,172,172
29.7,29,11.9769,0,0,16.1873,0,18.3772,172,172
29.8,29,11.9208,0,0,16.1873,0,18.3772,172,172
29.9,29,11.8634,0,0,16.1873,0,18.3772,172,172
30,30,11.8854,0,0,16.1873,0,18.3772,172,172
30.1,30,11.8298,0,0,16.1873,0,18.3772,172,172
30.2,30,11.7847,0,0,16.1873,0,18.3772,172,172
30.3,30,11.7739,0,0,16.1873,0,18.3772,172,172
30.4,30,11.7557,0,0,16.1873,0,18.3772,172,172
30.5,30,11.7325,0,0,16.1873,0,18.3772,172,172
30.6,30,11.7114,0,0,16.1873,0,18.3772,172,172
30.7,30,11.6888,0,0,16.1873,0,18.3772,172,172
30.8,30,11.673,0,0,16.1873,0,18.3772,172,172
30.9,30,11.6336,0,0,16.1873,0,18.3772,172,172
31,31,11.6569,0,0,16.1873,0,18.3772,172,172
31.1,31,11.6019,0,0,16.1873,0,18.3772,172,172
31.2,31,11.5754,0,0,16.1873,0,18.3772,172,172
31.3,31,11.5387,0,0,16.1873,0,18.3772,172,172
31.4,31,11.4927,0,0,16.1873,0,18.3772,172,172
31.5,31,11.4507,0,0,16.1873,0,18.3772,172,172
31.6,31,11.3932,0,0,16.1873,0,18.3772,172,172
31.7,31,11.3452,0,0,16.1873,0,18.3772,172,172
31.8,31,11.302,0,0,16.1873,0,18.3772,172,172
31.9,31,11.2728,0,0,16.1873,0,18.3772,172,172
32,32,10.89,0,0,16.1873,0,18.3772,172,172
32.1,32,10.8832,0,0,16.1873,0,18.3772,172,172
32.2,32,10.8534,0,0,16.1873,0,18.3772,172,172
32.3,32,10.8378,0,0,16.1873,0,18.3772,172,172
32.4,32,10.8332,0,0,16.1873,0,18.3772,172,172
32.5,32,10.8437,0,0,16.1873,0,18.3772,172,172
32.6,32,10.8571,0,0,16.1873,0,18.3772,172,172
32.7,32,10.9211,1,0,13.8951,0,19.5517,173,173
32.8,32,10.9566,1,1,13.8311,0,19.5891,175,174
32.9,32,10.9926,1,1,13.8371,0,19.4915,176,175
33,33,11.1133,1,0,13.8371,0,19.4915,176,176
33.1,33,11.1517,1,1,8.55403,0,23.7332,178,177
33.2,33,11.2005,1,0,8.55403,0,23.7332,178,178
33.3,33,11.2427,1,0,8.58902,0,23.6968,179,179
33.4,33,11.2785,1,0,8.60662,0,23.6787,180,180
33.5,33,11.3425,1,0,8.61481,0,23.67,181,181
33.6,33,11.3782,0,0,8.62188,0,23.6626,182,182
33.7,33,11.4075,0,0,8.62188,0,23.6626,182,182
33.8,33,11.4525,0,0,8.62188,0,23.6626,182,182
33.9,33,11.468,0,0,8.62188,0,23.6626,182,182
34,33,11.4835,0,0,8.62188,0,23.6626,182,182
34.1,33,11.5061,0,0,8.62188,0,23.6626,182,182
34.2,33,11.5414,0,0,8.62188,0,23.6626,182,182
34.3,33,11.5395,0,0,8.62188,0,23.6626,182,182
34.4,33,11.5686,0,0,8.62188,0,23.6626,182,182
34.5,33,11.5761,0,0,8.62188,0,23.6626,182,182
34.6,33,11.5982,0,0,8.62188,0,23.6626,182,182
34.7,33,11.6272,1,0,17.2438,0,22.2269,183,183
34.8,33,11.6441,1,1,17.2457,0,22.1536,186,185
34.9,33,11.6549,1,1,17.2479,0,22.0802,187,186
35,34,11.569,0,0,17.2479,0,22.0802,187,187
35.1,34,11.5946,1,0,14.6108,0,28.4677,188,188
35.2,34,11.6187,1,0,14.6688,0,28.4475,189,189
35.3,34,11.6461,0,0,14.7268,0,28.4275,190,190
35.4,34,11.6692,0,0,14.7268,0,28.4275,190,190
35.5,34,11.7147,1,0,17.566,0,18.3703,191,191
35.6,34,11.7455,2,1,7.24914,0,32.4868,194,193
35.7,34,11.7842,2,1,17.5403,1,18.4569,197,195
35.8,34,11.8187,1,1,7.29841,0,32.4202,198,197
35.9,34,11.832,1,0,7.29841,0,32.4202,198,198
36,35,11.9258,1,0,7.34984,0,32.3536,199,199
36.1,35,11.9511,0,0,7.37632,0,32.3204,200,200
36.2,35,11.9871,0,0,7.37632,0,32.3204,200,200
36.3,35,12.0218,0,0,7.37632,0,32.3204,200,200
36.4,35,12.0592,0,0,7.37632,0,32.3204,200,200
36.5,35,12.0892,0,0,7.37632,0,32.3204,200,200
36.6,35,12.1234,0,0,7.37632,0,32.3204,200,200
36.7,35,12.1548,0,0,7.37632,0,32.3204,200,200
36.8,35,12.1819,0,0,7.37632,0,32.3204,200,200
36.9,35,12.2207,0,0,7.37632,0,32.3204,200,200
37,37,12.322,0,0,7.37632,0,32.3204,200,200
37.1,37,12.3488,0,0,7.37632,0,32.3204,200,200
37.2,37,12.3787,0,0,7.37632,0,32.3204,200,200
37.3,37,12.4167,0,0,7.37632,0,32.3204,200,200
37.4,37,12.4658,0,0,7.37632,0,32.3204,200,200
37.5,37,12.4881,1,0,18.9499,0,14.7896,201,201
37.6,37,12.5201,1,0,18.9843,0,14.726,202,202
37.7,37,12.5653,1,0,19.0191,0,14.6621,203,203
37.8,37,12.5916,1,0,19.0539,1,14.5987,205,204
37.9,37,12.6008,0,0,19.0539,0,14.5987,205,205
38,38,12.6379,0,0,19.0539,0,14.5987,205,205
38.1,38,12.6652,0,0,19.0539,0,14.5987,205,205
38.2,38,12.6334,0,0,19.0539,0,14.5987,205,205
38.3,38,12.6134,0,0,19.0539,0,14.5987,205,205
38.4,38,12.5944,0,0,19.0539,0,14.5987,205,205
38.5,38,12.5605,0,0,19.0539,0,14.5987,205,205
38.6,38,12.5353,0,0,19.0539,0,14.5987,205,205
38.7,38,12.487,1,0,10.3515,0,22.0006,206,206
38.8,38,12.432,1,1,10.301,0,22.0445,208,207
38.9,38,12.3397,0,0,10.301,0,22.0445,208,208
39,39,12.2591,0,0,10.301,0,22.0445,208,208
39.1,39,12.1901,0,0,10.301,0,22.0445,208,208
39.2,39,12.1133,0,0,10.301,0,22.0445,208,208
39.3,39,12.0496,0,0,10.301,0,22.0445,208,208
39.4,39,11.9876,0,0,10.301,0,22.0445,208,208
39.5,39,11.9301,0,0,10.301,0,22.0445,208,208
39.6,39,11.8785,0,0,10.301,0,22.0445,208,208
39.7,39,11.8168,0,0,10.301,0,22.0445,208,208
39.8,39,11.733,0,0,10.301,0,22.0445,208,208
39.9,39,11.683,0,0,10.301,0,22.0445,208,208
40,40,11.697,0,0,10.301,0,22.0445,208,208
40.1,40,11.6331,0,0,10.301,0,22.0445,208,208
40.2,40,11.6065,0,0,10.301,0,22.0445,208,208
40.3,40,11.5823,0,0,10.301,0,22.0445,208,208
40.4,40,11.5967,0,0,10.301,0,22.0445,208,208
40.5,40,11.6217,0,0,10.301,0,22.0445,208,208
40.6,40,11.642,1,0,18.335,0,17.5766,209,209
40.7,40,11.6412,1,0,18.335,0,17.5766,210,210
40.8,40,11.6565,0,0,18.335,0,17.5766,212,212
40.9,40,11.6694,0,0,18.335,0,17.5766,212,212
41,41,11.7343,0,0,18.335,0,17.5766,212,212
41.1,41,11.7503,0,0,18.335,0,17.5766,212,212
41.2,41,11.7599,0,0,18.335,0,17.5766,212,212
41.3,41,11.7549,0,0,18.335,0,17.5766,212,212
41.4,41,11.7465,0,0,18.335,0,17.5766,212,212
41.5,41,11.757,1,0,18.1917,0,17.2906,213,213
41.6,41,11.7532,1,0,18.2173,0,17.2188,215,215
41.7,41,11.749,1,0,18.2432,0,17.1473,217,217
41.8,41,11.7384,0,0,18.2695,0,17.0758,218,218
41.9,41,11.7337,0,0,18.2695,0,17.0758,218,218
42,42,11.768,1,0,17.8062,0,17.7176,219,219
42.1,42,11.7777,1,0,17.7731,0,17.76,220,220
42.2,42,11.769,1,0,17.7319,0,17.7951,221,221
42.3,42,11.7664,1,0,17.6895,0,17.8283,222,222
42.4,42,11.7635,0,0,17.647,0,17.8615,223,223
42.5,42,11.7624,0,0,17.647,0,17.8615,223,223
42.6,42,11.7753,1,0,16.8092,0,23.8438,224,224
42.7,42,11.7872,1,0,16.8039,0,23.7784,225,225
42.8,42,11.8047,1,2,16.7988,0,23.7131,228,226
42.9,42,11.8412,2,2,21.0901,0,11.4742,230,228
43,43,11.9171,2,1,21.1345,1,11.4161,232,230
43.1,43,11.9252,0,0,21.1345,0,11.4161,232,232
43.2,43,11.9455,0,0,21.1345,0,11.4161,232,232
43.3,43,11.9508,0,0,21.1345,0,11.4161,232,232
43.4,43,11.9749,0,0,21.1345,0,11.4161,232,232
43.5,43,11.9939,0,0,21.1345,0,11.4161,232,232
43.6,43,12.0257,0,0,21.1345,0,11.4161,232,232
43.7,43,12.0511,1,0,18.208,0,16.2984,233,233
43.8,43,12.0585,2,0,21.389,2,16.82,236,234
43.9,43,12.0808,2,0,18.1465,2,16.4383,238,236
44,44,11.8162,2,0,18.1465,1,16.4383,238,237
44.1,44,11.8139,2,0,7.91078,1,30.0126,240,239
44.2,44,11.8149,2,0,7.88023,0,29.9692,241,241
44.3,44,11.8287,2,1,8.65068,0,23.6433,244,243
44.4,44,11.8232,2,1,7.81854,0,29.8802,245,244
44.5,44,11.8254,1,1,8.65068,0,23.6433,246,245
44.6,44,11.8152,1,0,8.65068,0,23.6433,246,246
44.7,44,11.8065,1,1,8.65068,0,23.6433,248,247
44.8,44,11.8066,1,2,8.65068,0,23.6433,250,248
44.9,44,11.7972,1,1,8.65068,0,23.6433,250,249
45,45,11.8233,0,0,8.65068,0,23.6433,250,250
45.1,45,11.8287,0,0,8.65068,0,23.6433,250,250
45.2,45,11.8204,0,0,8.65068,0,23.6433,250,250
